repo_url,stars,forks,releases_count,tags_count,closed_issues_count,created_at,updated_at,retrieval_uuid,retrieved_at
https://github.com/uiri/toml,1137,196,0,16,185,2013-02-24T06:07:30Z,2026-01-18T19:40:49Z,7e922ab0-5959-4fe2-8213-aa79ea6d27fe,2026-02-14T19:45:15.097662Z
https://github.com/narwhals-dev/narwhals,1525,177,201,261,748,2024-02-19T17:51:14Z,2026-02-14T16:39:51Z,4caada96-a2f3-4983-a49e-9db374eeb011,2026-02-14T19:45:15.100168Z
https://github.com/tornadoweb/tornado,22442,5547,0,81,1683,2009-09-09T04:55:16Z,2026-02-13T12:20:41Z,34a4a32e-7843-4fb7-a4c4-f7c5ea273807,2026-02-14T19:45:15.128692Z
https://github.com/fonttools/fonttools,5003,506,228,247,1458,2013-07-24T16:28:35Z,2026-02-13T16:45:51Z,b509d28f-1f85-4c7d-8160-9fc53b599560,2026-02-14T19:45:15.155219Z
https://github.com/pola-rs/polars,37408,2618,248,550,9834,2020-05-13T19:45:33Z,2026-02-14T19:37:36Z,89521583-6c5c-4702-8893-cdb94d35b120,2026-02-14T19:45:15.289427Z
https://github.com/protocolbuffers/protobuf,70684,16026,207,437,6653,2014-08-26T15:52:15Z,2026-02-14T18:42:34Z,02fed3dc-bdaf-4941-9348-2a1e132d7804,2026-02-14T19:45:15.857455Z
https://github.com/pympler/pympler,1394,91,0,18,56,2012-10-04T23:35:16Z,2026-02-05T13:17:37Z,d9eee931-be07-4ba8-9c9d-9a84f2d3374a,2026-02-14T19:45:16.237490Z
https://github.com/groodt/retrying,90,19,2,7,9,2022-09-03T08:59:21Z,2025-12-21T10:37:08Z,a51d9558-b03e-4052-b959-439946ca3403,2026-02-14T19:45:16.302551Z
https://github.com/apache/arrow,16509,4016,31,152,24037,2016-02-17T08:00:23Z,2026-02-14T17:29:17Z,6278dc3a-775e-47d6-baec-08c56d477f4a,2026-02-14T19:45:16.303051Z
https://github.com/mhammond/pywin32,5524,849,20,74,1613,2017-10-24T21:44:27Z,2026-02-13T12:20:41Z,a4bc660a-a74b-471e-b918-47b28f65261e,2026-02-14T19:45:16.311059Z
https://github.com/python-semver/python-semver,516,96,21,34,178,2012-02-07T08:46:16Z,2026-01-20T09:08:29Z,65e689eb-75a8-4971-abfa-caf92ab8eec9,2026-02-14T19:45:16.334080Z
https://github.com/psf/requests,53736,9744,14,156,3936,2011-02-13T18:38:17Z,2026-02-14T17:42:03Z,1347470b-77bf-44d6-8889-cf904e05c2a7,2026-02-14T19:45:16.361602Z
https://github.com/joblib/threadpoolctl,406,34,4,12,39,2019-03-26T09:17:31Z,2026-02-13T12:08:44Z,b231d5c1-06b3-4015-bd57-fc869eb3db93,2026-02-14T19:45:16.384634Z
https://github.com/regebro/tzlocal,215,64,0,49,89,2012-09-11T12:34:21Z,2025-12-31T03:01:28Z,e51ef5f1-c62c-4ac3-be5d-a3d63d2ebbf1,2026-02-14T19:45:16.395142Z
https://github.com/pallets/werkzeug,6843,1762,51,112,1238,2010-10-18T11:42:40Z,2026-02-13T18:52:42Z,7628fa91-3c59-4ba4-aa95-80b6b2030829,2026-02-14T19:45:16.453676Z
https://github.com/python-validators/validators,1108,169,22,69,190,2013-10-17T08:16:32Z,2026-02-05T14:18:23Z,79ceb97e-cf0c-468f-a79e-172179b0e542,2026-02-14T19:45:16.454176Z
https://github.com/gorakhargosh/watchdog,7252,739,41,61,488,2010-10-23T12:00:17Z,2026-02-14T12:25:04Z,59df2e04-66fd-4753-bfed-0afbc68fce09,2026-02-14T19:45:16.471188Z
https://github.com/streamlit/streamlit,43480,4088,115,2387,4616,2019-08-24T00:14:52Z,2026-02-14T14:35:15Z,a9ca5ef1-e315-4b61-94eb-2c4d99d8237d,2026-02-14T19:45:16.501752Z
https://github.com/urllib3/urllib3,4007,1290,57,107,1212,2011-09-18T18:08:28Z,2026-02-12T23:38:12Z,f85810d3-5e98-4a76-babf-6cd80379cff2,2026-02-14T19:45:16.517260Z
https://github.com/visgl/deck.gl,13857,2192,283,673,2839,2015-12-15T08:38:29Z,2026-02-14T15:50:55Z,2200d088-8751-4c7b-94b2-b2b4cb589c5a,2026-02-14T19:45:16.517759Z
https://github.com/scikit-learn/scikit-learn,65021,26692,49,153,10349,2010-08-17T09:43:38Z,2026-02-14T17:48:52Z,39fda8c5-7008-41b6-afca-5c06e92ba6bf,2026-02-14T19:45:16.533777Z
https://github.com/jaraco/zipp,67,60,37,66,84,2018-11-15T21:24:48Z,2025-10-19T18:48:59Z,3d8ec43e-6e32-459a-88cf-b73afe25071d,2026-02-14T19:45:16.600937Z
https://github.com/scipy/scipy,14452,5617,108,183,9853,2011-03-09T18:52:03Z,2026-02-14T17:59:23Z,058b1844-e17b-4084-96cc-5e461192300f,2026-02-14T19:45:16.636462Z
