repo_url,stars,forks,releases_count,tags_count,closed_issues_count,created_at,updated_at,retrieval_uuid,retrieved_at
https://github.com/lightbend/scala-logging,924,130,8,22,104,2013-07-16T20:24:15Z,2026-01-30T00:51:38Z,1479c8fc-b36b-45ed-b692-0b0b59cfea5d,2026-02-04T18:35:47.688275+00:00
https://github.com/qos-ch/slf4j,2480,1013,1,103,26,2009-08-20T16:25:49Z,2026-02-04T02:54:44Z,5b880371-13f8-4841-9462-18ec1ff5d490,2026-02-04T18:35:47.698283+00:00
https://github.com/google/re2j,1242,164,9,9,36,2015-02-18T00:20:25Z,2026-02-04T14:19:40Z,627977e0-e46a-4304-8c2d-979d1f00db62,2026-02-04T18:35:47.851918+00:00
https://github.com/jspecify/jspecify,1046,41,7,8,238,2018-09-17T16:08:13Z,2026-02-04T09:48:06Z,6844259c-6a15-41af-b996-66c9c07c221c,2026-02-04T18:35:47.920970+00:00
https://github.com/LatencyUtils/LatencyUtils,466,61,0,9,5,2013-10-06T15:06:02Z,2026-02-04T12:21:18Z,1bd48329-9ade-4109-905f-3fea9e7b8ea6,2026-02-04T18:35:48.145662+00:00
https://github.com/micrometer-metrics/micrometer,4798,1072,285,294,2514,2017-04-10T21:36:51Z,2026-02-03T21:25:31Z,ca50dfaf-637d-455b-8d3e-76ee04d7474c,2026-02-04T18:35:48.232747+00:00
https://github.com/prometheus/client_java,2263,831,59,70,364,2013-02-03T22:55:49Z,2026-02-04T12:44:03Z,88178e5b-b406-4fdf-b6e8-e159934a35cb,2026-02-04T18:35:48.245758+00:00
https://github.com/Microsoft/mssql-jdbc,1116,459,101,103,948,2016-08-22T21:58:47Z,2026-02-03T05:06:26Z,ceedefb8-2a2e-4daa-b0f1-58821f199085,2026-02-04T18:35:48.504298+00:00
https://github.com/square/okio,8980,1214,0,85,454,2014-03-17T00:02:59Z,2026-02-04T12:52:47Z,5576ac0f-364d-4c2c-8a47-fdd66e37b18a,2026-02-04T18:35:48.504796+00:00
https://github.com/FasterXML/jackson-databind,3677,1462,0,233,3464,2011-12-23T07:17:41Z,2026-02-04T18:31:32Z,22a2abc1-af01-4a57-91b6-39640f9150a6,2026-02-04T18:35:48.566638+00:00
https://github.com/jakartaee/jaf-api,40,34,8,14,56,2018-09-05T12:01:48Z,2025-10-03T21:26:07Z,90d701d8-8cae-4cff-afe7-0b0cdbd83570,2026-02-04T18:35:48.630362+00:00
https://github.com/paul-hammant/paranamer,233,36,0,27,16,2010-06-09T05:03:24Z,2025-12-30T05:37:19Z,fc2bf6ac-4cf7-468c-81ab-876b48a784bb,2026-02-04T18:35:48.631862+00:00
https://github.com/square/okhttp,46859,9259,0,140,4175,2012-07-23T13:42:55Z,2026-02-04T17:18:39Z,cd4ae4ee-cbb5-4c39-b56b-62d75904c53a,2026-02-04T18:35:48.658375+00:00
https://github.com/FasterXML/jackson-module-scala,505,142,0,187,493,2010-11-29T23:01:08Z,2026-01-28T12:32:51Z,01e773c2-f018-4385-98dd-702e54cda962,2026-02-04T18:35:48.685098+00:00
https://github.com/apache/kafka,31829,14939,0,287,0,2011-08-15T18:06:16Z,2026-02-04T18:33:28Z,5364cd54-c31f-4d4a-b966-71f3ba05a1b5,2026-02-04T18:35:48.695106+00:00
